"Annee","Serie","Serie_Partielle","Code_Station","Id_Operation","DateDeb","LatDeb","LongDeb","DateFin","LatFin","LongFin","Distance"
2000,"Campagne SHINY",1,"B5",15,"01/04/2000 00:00",44.0271113822772,-2.02056824296713,"01/04/2000 00:00",44.0271113822772,-2.04056824296713,1.2e-05
2000,"Campagne SHINY",1,"B5",15,"01/10/2000 00:00",44.0271113822772,-2.02056824296713,"01/10/2000 00:00",44.0271113822772,-2.04056824296713,1.2e-05
2015,"Campagne SHINY",1,"B5",15,"01/04/2015 00:00",44.0271113822772,-2.02056824296713,"01/04/2015 00:00",44.0271113822772,-2.04056824296713,1.2e-05
1999,"Campagne SHINY",1,"B5",15,"01/10/1999 00:00",44.0271113822772,-2.02056824296713,"01/10/1999 00:00",44.0271113822772,-2.04056824296713,1.2e-05
2015,"Campagne SHINY",1,"B5",15,"01/07/2015 00:00",44.0271113822772,-2.02056824296713,"01/07/2015 00:00",44.0271113822772,-2.04056824296713,1.2e-05
2020,"Campagne SHINY",1,"B5",15,"01/01/2020 00:00",44.0271113822772,-2.02056824296713,"01/01/2020 00:00",44.0271113822772,-2.04056824296713,1.2e-05
2005,"Campagne SHINY",1,"B5",15,"01/10/2005 00:00",44.0271113822772,-2.02056824296713,"01/10/2005 00:00",44.0271113822772,-2.04056824296713,1.2e-05
1999,"Campagne SHINY",1,"B5",15,"01/01/1999 00:00",44.0271113822772,-2.02056824296713,"01/01/1999 00:00",44.0271113822772,-2.04056824296713,1.2e-05
1999,"Campagne SHINY",1,"B5",15,"01/07/1999 00:00",44.0271113822772,-2.02056824296713,"01/07/1999 00:00",44.0271113822772,-2.04056824296713,1.2e-05
1999,"Campagne SHINY",1,"B5",15,"01/04/1999 00:00",44.0271113822772,-2.02056824296713,"01/04/1999 00:00",44.0271113822772,-2.04056824296713,1.2e-05
2000,"Campagne SHINY",1,"B5",15,"01/07/2000 00:00",44.0271113822772,-2.02056824296713,"01/07/2000 00:00",44.0271113822772,-2.04056824296713,1.2e-05
2005,"Campagne SHINY",1,"B5",15,"01/01/2005 00:00",44.0271113822772,-2.02056824296713,"01/01/2005 00:00",44.0271113822772,-2.04056824296713,1.2e-05
2005,"Campagne SHINY",1,"B5",15,"01/07/2005 00:00",44.0271113822772,-2.02056824296713,"01/07/2005 00:00",44.0271113822772,-2.04056824296713,1.2e-05
2030,"Campagne SHINY",1,"B5",15,"01/07/2030 00:00",44.0271113822772,-2.02056824296713,"01/07/2030 00:00",44.0271113822772,-2.04056824296713,1.2e-05
2010,"Campagne SHINY",1,"B5",15,"01/07/2010 00:00",44.0271113822772,-2.02056824296713,"01/07/2010 00:00",44.0271113822772,-2.04056824296713,1.2e-05
2015,"Campagne SHINY",1,"B5",15,"01/01/2015 00:00",44.0271113822772,-2.02056824296713,"01/01/2015 00:00",44.0271113822772,-2.04056824296713,1.2e-05
2030,"Campagne SHINY",1,"B5",15,"01/10/2030 00:00",44.0271113822772,-2.02056824296713,"01/10/2030 00:00",44.0271113822772,-2.04056824296713,1.2e-05
2010,"Campagne SHINY",1,"B5",15,"01/10/2010 00:00",44.0271113822772,-2.02056824296713,"01/10/2010 00:00",44.0271113822772,-2.04056824296713,1.2e-05
2005,"Campagne SHINY",1,"B5",15,"01/04/2005 00:00",44.0271113822772,-2.02056824296713,"01/04/2005 00:00",44.0271113822772,-2.04056824296713,1.2e-05
2025,"Campagne SHINY",1,"B5",15,"01/01/2025 00:00",44.0271113822772,-2.02056824296713,"01/01/2025 00:00",44.0271113822772,-2.04056824296713,1.2e-05
2010,"Campagne SHINY",1,"B5",15,"01/04/2010 00:00",44.0271113822772,-2.02056824296713,"01/04/2010 00:00",44.0271113822772,-2.04056824296713,1.2e-05
2020,"Campagne SHINY",1,"B5",15,"01/10/2020 00:00",44.0271113822772,-2.02056824296713,"01/10/2020 00:00",44.0271113822772,-2.04056824296713,1.2e-05
2010,"Campagne SHINY",1,"B5",15,"01/01/2010 00:00",44.0271113822772,-2.02056824296713,"01/01/2010 00:00",44.0271113822772,-2.04056824296713,1.2e-05
2015,"Campagne SHINY",1,"B5",15,"01/10/2015 00:00",44.0271113822772,-2.02056824296713,"01/10/2015 00:00",44.0271113822772,-2.04056824296713,1.2e-05
2020,"Campagne SHINY",1,"B5",15,"01/04/2020 00:00",44.0271113822772,-2.02056824296713,"01/04/2020 00:00",44.0271113822772,-2.04056824296713,1.2e-05
2025,"Campagne SHINY",1,"B5",15,"01/07/2025 00:00",44.0271113822772,-2.02056824296713,"01/07/2025 00:00",44.0271113822772,-2.04056824296713,1.2e-05
2030,"Campagne SHINY",1,"B5",15,"01/01/2030 00:00",44.0271113822772,-2.02056824296713,"01/01/2030 00:00",44.0271113822772,-2.04056824296713,1.2e-05
2025,"Campagne SHINY",1,"B5",15,"01/10/2025 00:00",44.0271113822772,-2.02056824296713,"01/10/2025 00:00",44.0271113822772,-2.04056824296713,1.2e-05
2030,"Campagne SHINY",1,"B5",15,"01/04/2030 00:00",44.0271113822772,-2.02056824296713,"01/04/2030 00:00",44.0271113822772,-2.04056824296713,1.2e-05
2020,"Campagne SHINY",1,"B5",15,"01/07/2020 00:00",44.0271113822772,-2.02056824296713,"01/07/2020 00:00",44.0271113822772,-2.04056824296713,1.2e-05
2025,"Campagne SHINY",1,"B5",15,"01/04/2025 00:00",44.0271113822772,-2.02056824296713,"01/04/2025 00:00",44.0271113822772,-2.04056824296713,1.2e-05
2000,"Campagne SHINY",1,"B6",16,"01/04/2000 00:00",44.0714264430036,-1.9525697638467,"01/04/2000 00:00",44.0714264430036,-1.9325697638467,1.2e-05
1999,"Campagne SHINY",1,"B6",16,"01/07/1999 00:00",44.0714264430036,-1.9525697638467,"01/07/1999 00:00",44.0714264430036,-1.9325697638467,1.2e-05
2005,"Campagne SHINY",1,"B6",16,"01/04/2005 00:00",44.0714264430036,-1.9525697638467,"01/04/2005 00:00",44.0714264430036,-1.9325697638467,1.2e-05
1999,"Campagne SHINY",1,"B6",16,"01/10/1999 00:00",44.0714264430036,-1.9525697638467,"01/10/1999 00:00",44.0714264430036,-1.9325697638467,1.2e-05
2015,"Campagne SHINY",1,"B6",16,"01/07/2015 00:00",44.0714264430036,-1.9525697638467,"01/07/2015 00:00",44.0714264430036,-1.9325697638467,1.2e-05
2000,"Campagne SHINY",1,"B6",16,"01/01/2000 00:00",44.0714264430036,-1.9525697638467,"01/01/2000 00:00",44.0714264430036,-1.9325697638467,1.2e-05
2000,"Campagne SHINY",1,"B6",16,"01/07/2000 00:00",44.0714264430036,-1.9525697638467,"01/07/2000 00:00",44.0714264430036,-1.9325697638467,1.2e-05
1999,"Campagne SHINY",1,"B6",16,"01/01/1999 00:00",44.0714264430036,-1.9525697638467,"01/01/1999 00:00",44.0714264430036,-1.9325697638467,1.2e-05
2010,"Campagne SHINY",1,"B6",16,"01/10/2010 00:00",44.0714264430036,-1.9525697638467,"01/10/2010 00:00",44.0714264430036,-1.9325697638467,1.2e-05
2010,"Campagne SHINY",1,"B6",16,"01/01/2010 00:00",44.0714264430036,-1.9525697638467,"01/01/2010 00:00",44.0714264430036,-1.9325697638467,1.2e-05
1999,"Campagne SHINY",1,"B6",16,"01/04/1999 00:00",44.0714264430036,-1.9525697638467,"01/04/1999 00:00",44.0714264430036,-1.9325697638467,1.2e-05
2015,"Campagne SHINY",1,"B6",16,"01/01/2015 00:00",44.0714264430036,-1.9525697638467,"01/01/2015 00:00",44.0714264430036,-1.9325697638467,1.2e-05
2030,"Campagne SHINY",1,"B6",16,"01/10/2030 00:00",44.0714264430036,-1.9525697638467,"01/10/2030 00:00",44.0714264430036,-1.9325697638467,1.2e-05
2000,"Campagne SHINY",1,"B6",16,"01/10/2000 00:00",44.0714264430036,-1.9525697638467,"01/10/2000 00:00",44.0714264430036,-1.9325697638467,1.2e-05
2020,"Campagne SHINY",1,"B6",16,"01/07/2020 00:00",44.0714264430036,-1.9525697638467,"01/07/2020 00:00",44.0714264430036,-1.9325697638467,1.2e-05
2005,"Campagne SHINY",1,"B6",16,"01/10/2005 00:00",44.0714264430036,-1.9525697638467,"01/10/2005 00:00",44.0714264430036,-1.9325697638467,1.2e-05
2010,"Campagne SHINY",1,"B6",16,"01/04/2010 00:00",44.0714264430036,-1.9525697638467,"01/04/2010 00:00",44.0714264430036,-1.9325697638467,1.2e-05
2030,"Campagne SHINY",1,"B6",16,"01/01/2030 00:00",44.0714264430036,-1.9525697638467,"01/01/2030 00:00",44.0714264430036,-1.9325697638467,1.2e-05
2015,"Campagne SHINY",1,"B6",16,"01/04/2015 00:00",44.0714264430036,-1.9525697638467,"01/04/2015 00:00",44.0714264430036,-1.9325697638467,1.2e-05
2015,"Campagne SHINY",1,"B6",16,"01/10/2015 00:00",44.0714264430036,-1.9525697638467,"01/10/2015 00:00",44.0714264430036,-1.9325697638467,1.2e-05
2005,"Campagne SHINY",1,"B6",16,"01/01/2005 00:00",44.0714264430036,-1.9525697638467,"01/01/2005 00:00",44.0714264430036,-1.9325697638467,1.2e-05
2005,"Campagne SHINY",1,"B6",16,"01/07/2005 00:00",44.0714264430036,-1.9525697638467,"01/07/2005 00:00",44.0714264430036,-1.9325697638467,1.2e-05
2025,"Campagne SHINY",1,"B6",16,"01/04/2025 00:00",44.0714264430036,-1.9525697638467,"01/04/2025 00:00",44.0714264430036,-1.9325697638467,1.2e-05
2010,"Campagne SHINY",1,"B6",16,"01/07/2010 00:00",44.0714264430036,-1.9525697638467,"01/07/2010 00:00",44.0714264430036,-1.9325697638467,1.2e-05
2030,"Campagne SHINY",1,"B6",16,"01/04/2030 00:00",44.0714264430036,-1.9525697638467,"01/04/2030 00:00",44.0714264430036,-1.9325697638467,1.2e-05
2025,"Campagne SHINY",1,"B6",16,"01/07/2025 00:00",44.0714264430036,-1.9525697638467,"01/07/2025 00:00",44.0714264430036,-1.9325697638467,1.2e-05
2020,"Campagne SHINY",1,"B6",16,"01/01/2020 00:00",44.0714264430036,-1.9525697638467,"01/01/2020 00:00",44.0714264430036,-1.9325697638467,1.2e-05
2030,"Campagne SHINY",1,"B6",16,"01/07/2030 00:00",44.0714264430036,-1.9525697638467,"01/07/2030 00:00",44.0714264430036,-1.9325697638467,1.2e-05
2025,"Campagne SHINY",1,"B6",16,"01/01/2025 00:00",44.0714264430036,-1.9525697638467,"01/01/2025 00:00",44.0714264430036,-1.9325697638467,1.2e-05
2020,"Campagne SHINY",1,"B6",16,"01/04/2020 00:00",44.0714264430036,-1.9525697638467,"01/04/2020 00:00",44.0714264430036,-1.9325697638467,1.2e-05
2020,"Campagne SHINY",1,"B6",16,"01/10/2020 00:00",44.0714264430036,-1.9525697638467,"01/10/2020 00:00",44.0714264430036,-1.9325697638467,1.2e-05
2025,"Campagne SHINY",1,"B6",16,"01/10/2025 00:00",44.0714264430036,-1.9525697638467,"01/10/2025 00:00",44.0714264430036,-1.9325697638467,1.2e-05
2000,"Campagne SHINY",1,"B7",17,"01/10/2000 00:00",44.0555171088642,-2.05895338725299,"01/10/2000 00:00",44.0655171088641,-2.03895338725299,1.2e-05
1999,"Campagne SHINY",1,"B7",17,"01/01/1999 00:00",44.0555171088642,-2.05895338725299,"01/01/1999 00:00",44.0655171088641,-2.03895338725299,1.2e-05
2000,"Campagne SHINY",1,"B7",17,"01/04/2000 00:00",44.0555171088642,-2.05895338725299,"01/04/2000 00:00",44.0655171088641,-2.03895338725299,1.2e-05
1999,"Campagne SHINY",1,"B7",17,"01/07/1999 00:00",44.0555171088642,-2.05895338725299,"01/07/1999 00:00",44.0655171088641,-2.03895338725299,1.2e-05
2015,"Campagne SHINY",1,"B7",17,"01/04/2015 00:00",44.0555171088642,-2.05895338725299,"01/04/2015 00:00",44.0655171088641,-2.03895338725299,1.2e-05
2000,"Campagne SHINY",1,"B7",17,"01/07/2000 00:00",44.0555171088642,-2.05895338725299,"01/07/2000 00:00",44.0655171088641,-2.03895338725299,1.2e-05
2015,"Campagne SHINY",1,"B7",17,"01/01/2015 00:00",44.0555171088642,-2.05895338725299,"01/01/2015 00:00",44.0655171088641,-2.03895338725299,1.2e-05
2015,"Campagne SHINY",1,"B7",17,"01/07/2015 00:00",44.0555171088642,-2.05895338725299,"01/07/2015 00:00",44.0655171088641,-2.03895338725299,1.2e-05
2020,"Campagne SHINY",1,"B7",17,"01/01/2020 00:00",44.0555171088642,-2.05895338725299,"01/01/2020 00:00",44.0655171088641,-2.03895338725299,1.2e-05
1999,"Campagne SHINY",1,"B7",17,"01/04/1999 00:00",44.0555171088642,-2.05895338725299,"01/04/1999 00:00",44.0655171088641,-2.03895338725299,1.2e-05
1999,"Campagne SHINY",1,"B7",17,"01/10/1999 00:00",44.0555171088642,-2.05895338725299,"01/10/1999 00:00",44.0655171088641,-2.03895338725299,1.2e-05
2010,"Campagne SHINY",1,"B7",17,"01/04/2010 00:00",44.0555171088642,-2.05895338725299,"01/04/2010 00:00",44.0655171088641,-2.03895338725299,1.2e-05
2010,"Campagne SHINY",1,"B7",17,"01/10/2010 00:00",44.0555171088642,-2.05895338725299,"01/10/2010 00:00",44.0655171088641,-2.03895338725299,1.2e-05
2030,"Campagne SHINY",1,"B7",17,"01/07/2030 00:00",44.0555171088642,-2.05895338725299,"01/07/2030 00:00",44.0655171088641,-2.03895338725299,1.2e-05
2015,"Campagne SHINY",1,"B7",17,"01/10/2015 00:00",44.0555171088642,-2.05895338725299,"01/10/2015 00:00",44.0655171088641,-2.03895338725299,1.2e-05
2005,"Campagne SHINY",1,"B7",17,"01/01/2005 00:00",44.0555171088642,-2.05895338725299,"01/01/2005 00:00",44.0655171088641,-2.03895338725299,1.2e-05
2005,"Campagne SHINY",1,"B7",17,"01/07/2005 00:00",44.0555171088642,-2.05895338725299,"01/07/2005 00:00",44.0655171088641,-2.03895338725299,1.2e-05
2000,"Campagne SHINY",1,"B7",17,"01/01/2000 00:00",44.0555171088642,-2.05895338725299,"01/01/2000 00:00",44.0655171088641,-2.03895338725299,1.2e-05
2010,"Campagne SHINY",1,"B7",17,"01/07/2010 00:00",44.0555171088642,-2.05895338725299,"01/07/2010 00:00",44.0655171088641,-2.03895338725299,1.2e-05
2030,"Campagne SHINY",1,"B7",17,"01/04/2030 00:00",44.0555171088642,-2.05895338725299,"01/04/2030 00:00",44.0655171088641,-2.03895338725299,1.2e-05
2030,"Campagne SHINY",1,"B7",17,"01/10/2030 00:00",44.0555171088642,-2.05895338725299,"01/10/2030 00:00",44.0655171088641,-2.03895338725299,1.2e-05
2030,"Campagne SHINY",1,"B7",17,"01/01/2030 00:00",44.0555171088642,-2.05895338725299,"01/01/2030 00:00",44.0655171088641,-2.03895338725299,1.2e-05
2005,"Campagne SHINY",1,"B7",17,"01/04/2005 00:00",44.0555171088642,-2.05895338725299,"01/04/2005 00:00",44.0655171088641,-2.03895338725299,1.2e-05
2005,"Campagne SHINY",1,"B7",17,"01/10/2005 00:00",44.0555171088642,-2.05895338725299,"01/10/2005 00:00",44.0655171088641,-2.03895338725299,1.2e-05
2025,"Campagne SHINY",1,"B7",17,"01/07/2025 00:00",44.0555171088642,-2.05895338725299,"01/07/2025 00:00",44.0655171088641,-2.03895338725299,1.2e-05
2020,"Campagne SHINY",1,"B7",17,"01/10/2020 00:00",44.0555171088642,-2.05895338725299,"01/10/2020 00:00",44.0655171088641,-2.03895338725299,1.2e-05
2010,"Campagne SHINY",1,"B7",17,"01/01/2010 00:00",44.0555171088642,-2.05895338725299,"01/01/2010 00:00",44.0655171088641,-2.03895338725299,1.2e-05
2025,"Campagne SHINY",1,"B7",17,"01/10/2025 00:00",44.0555171088642,-2.05895338725299,"01/10/2025 00:00",44.0655171088641,-2.03895338725299,1.2e-05
2020,"Campagne SHINY",1,"B7",17,"01/04/2020 00:00",44.0555171088642,-2.05895338725299,"01/04/2020 00:00",44.0655171088641,-2.03895338725299,1.2e-05
2020,"Campagne SHINY",1,"B7",17,"01/07/2020 00:00",44.0555171088642,-2.05895338725299,"01/07/2020 00:00",44.0655171088641,-2.03895338725299,1.2e-05
2025,"Campagne SHINY",1,"B7",17,"01/01/2025 00:00",44.0555171088642,-2.05895338725299,"01/01/2025 00:00",44.0655171088641,-2.03895338725299,1.2e-05
2025,"Campagne SHINY",1,"B7",17,"01/04/2025 00:00",44.0555171088642,-2.05895338725299,"01/04/2025 00:00",44.0655171088641,-2.03895338725299,1.2e-05
1999,"Campagne SHINY",1,"B8",18,"01/07/1999 00:00",44.0775825891434,-1.95915540277958,"01/07/1999 00:00",44.0675825891434,-1.93915540277958,1.2e-05
2000,"Campagne SHINY",1,"B8",18,"01/10/2000 00:00",44.0775825891434,-1.95915540277958,"01/10/2000 00:00",44.0675825891434,-1.93915540277958,1.2e-05
2005,"Campagne SHINY",1,"B8",18,"01/01/2005 00:00",44.0775825891434,-1.95915540277958,"01/01/2005 00:00",44.0675825891434,-1.93915540277958,1.2e-05
2005,"Campagne SHINY",1,"B8",18,"01/07/2005 00:00",44.0775825891434,-1.95915540277958,"01/07/2005 00:00",44.0675825891434,-1.93915540277958,1.2e-05
2010,"Campagne SHINY",1,"B8",18,"01/07/2010 00:00",44.0775825891434,-1.95915540277958,"01/07/2010 00:00",44.0675825891434,-1.93915540277958,1.2e-05
1999,"Campagne SHINY",1,"B8",18,"01/01/1999 00:00",44.0775825891434,-1.95915540277958,"01/01/1999 00:00",44.0675825891434,-1.93915540277958,1.2e-05
2010,"Campagne SHINY",1,"B8",18,"01/04/2010 00:00",44.0775825891434,-1.95915540277958,"01/04/2010 00:00",44.0675825891434,-1.93915540277958,1.2e-05
1999,"Campagne SHINY",1,"B8",18,"01/04/1999 00:00",44.0775825891434,-1.95915540277958,"01/04/1999 00:00",44.0675825891434,-1.93915540277958,1.2e-05
2005,"Campagne SHINY",1,"B8",18,"01/04/2005 00:00",44.0775825891434,-1.95915540277958,"01/04/2005 00:00",44.0675825891434,-1.93915540277958,1.2e-05
1999,"Campagne SHINY",1,"B8",18,"01/10/1999 00:00",44.0775825891434,-1.95915540277958,"01/10/1999 00:00",44.0675825891434,-1.93915540277958,1.2e-05
2000,"Campagne SHINY",1,"B8",18,"01/04/2000 00:00",44.0775825891434,-1.95915540277958,"01/04/2000 00:00",44.0675825891434,-1.93915540277958,1.2e-05
2010,"Campagne SHINY",1,"B8",18,"01/10/2010 00:00",44.0775825891434,-1.95915540277958,"01/10/2010 00:00",44.0675825891434,-1.93915540277958,1.2e-05
2025,"Campagne SHINY",1,"B8",18,"01/04/2025 00:00",44.0775825891434,-1.95915540277958,"01/04/2025 00:00",44.0675825891434,-1.93915540277958,1.2e-05
2025,"Campagne SHINY",1,"B8",18,"01/10/2025 00:00",44.0775825891434,-1.95915540277958,"01/10/2025 00:00",44.0675825891434,-1.93915540277958,1.2e-05
2015,"Campagne SHINY",1,"B8",18,"01/01/2015 00:00",44.0775825891434,-1.95915540277958,"01/01/2015 00:00",44.0675825891434,-1.93915540277958,1.2e-05
2015,"Campagne SHINY",1,"B8",18,"01/07/2015 00:00",44.0775825891434,-1.95915540277958,"01/07/2015 00:00",44.0675825891434,-1.93915540277958,1.2e-05
2000,"Campagne SHINY",1,"B8",18,"01/01/2000 00:00",44.0775825891434,-1.95915540277958,"01/01/2000 00:00",44.0675825891434,-1.93915540277958,1.2e-05
2000,"Campagne SHINY",1,"B8",18,"01/07/2000 00:00",44.0775825891434,-1.95915540277958,"01/07/2000 00:00",44.0675825891434,-1.93915540277958,1.2e-05
2025,"Campagne SHINY",1,"B8",18,"01/01/2025 00:00",44.0775825891434,-1.95915540277958,"01/01/2025 00:00",44.0675825891434,-1.93915540277958,1.2e-05
2025,"Campagne SHINY",1,"B8",18,"01/07/2025 00:00",44.0775825891434,-1.95915540277958,"01/07/2025 00:00",44.0675825891434,-1.93915540277958,1.2e-05
2030,"Campagne SHINY",1,"B8",18,"01/01/2030 00:00",44.0775825891434,-1.95915540277958,"01/01/2030 00:00",44.0675825891434,-1.93915540277958,1.2e-05
2015,"Campagne SHINY",1,"B8",18,"01/04/2015 00:00",44.0775825891434,-1.95915540277958,"01/04/2015 00:00",44.0675825891434,-1.93915540277958,1.2e-05
2005,"Campagne SHINY",1,"B8",18,"01/10/2005 00:00",44.0775825891434,-1.95915540277958,"01/10/2005 00:00",44.0675825891434,-1.93915540277958,1.2e-05
2020,"Campagne SHINY",1,"B8",18,"01/04/2020 00:00",44.0775825891434,-1.95915540277958,"01/04/2020 00:00",44.0675825891434,-1.93915540277958,1.2e-05
2020,"Campagne SHINY",1,"B8",18,"01/10/2020 00:00",44.0775825891434,-1.95915540277958,"01/10/2020 00:00",44.0675825891434,-1.93915540277958,1.2e-05
2010,"Campagne SHINY",1,"B8",18,"01/01/2010 00:00",44.0775825891434,-1.95915540277958,"01/01/2010 00:00",44.0675825891434,-1.93915540277958,1.2e-05
2020,"Campagne SHINY",1,"B8",18,"01/07/2020 00:00",44.0775825891434,-1.95915540277958,"01/07/2020 00:00",44.0675825891434,-1.93915540277958,1.2e-05
2030,"Campagne SHINY",1,"B8",18,"01/04/2030 00:00",44.0775825891434,-1.95915540277958,"01/04/2030 00:00",44.0675825891434,-1.93915540277958,1.2e-05
2030,"Campagne SHINY",1,"B8",18,"01/10/2030 00:00",44.0775825891434,-1.95915540277958,"01/10/2030 00:00",44.0675825891434,-1.93915540277958,1.2e-05
2030,"Campagne SHINY",1,"B8",18,"01/07/2030 00:00",44.0775825891434,-1.95915540277958,"01/07/2030 00:00",44.0675825891434,-1.93915540277958,1.2e-05
2015,"Campagne SHINY",1,"B8",18,"01/10/2015 00:00",44.0775825891434,-1.95915540277958,"01/10/2015 00:00",44.0675825891434,-1.93915540277958,1.2e-05
2020,"Campagne SHINY",1,"B8",18,"01/01/2020 00:00",44.0775825891434,-1.95915540277958,"01/01/2020 00:00",44.0675825891434,-1.93915540277958,1.2e-05
2000,"Campagne SHINY",1,"B9",19,"01/10/2000 00:00",43.9795241832617,-2.03031714577228,"01/10/2000 00:00",43.9695241832617,-2.05031714577228,1.2e-05
2005,"Campagne SHINY",1,"B9",19,"01/01/2005 00:00",43.9795241832617,-2.03031714577228,"01/01/2005 00:00",43.9695241832617,-2.05031714577228,1.2e-05
1999,"Campagne SHINY",1,"B9",19,"01/07/1999 00:00",43.9795241832617,-2.03031714577228,"01/07/1999 00:00",43.9695241832617,-2.05031714577228,1.2e-05
2010,"Campagne SHINY",1,"B9",19,"01/07/2010 00:00",43.9795241832617,-2.03031714577228,"01/07/2010 00:00",43.9695241832617,-2.05031714577228,1.2e-05
2015,"Campagne SHINY",1,"B9",19,"01/10/2015 00:00",43.9795241832617,-2.03031714577228,"01/10/2015 00:00",43.9695241832617,-2.05031714577228,1.2e-05
2010,"Campagne SHINY",1,"B9",19,"01/04/2010 00:00",43.9795241832617,-2.03031714577228,"01/04/2010 00:00",43.9695241832617,-2.05031714577228,1.2e-05
1999,"Campagne SHINY",1,"B9",19,"01/04/1999 00:00",43.9795241832617,-2.03031714577228,"01/04/1999 00:00",43.9695241832617,-2.05031714577228,1.2e-05
2005,"Campagne SHINY",1,"B9",19,"01/04/2005 00:00",43.9795241832617,-2.03031714577228,"01/04/2005 00:00",43.9695241832617,-2.05031714577228,1.2e-05
1999,"Campagne SHINY",1,"B9",19,"01/10/1999 00:00",43.9795241832617,-2.03031714577228,"01/10/1999 00:00",43.9695241832617,-2.05031714577228,1.2e-05
2000,"Campagne SHINY",1,"B9",19,"01/04/2000 00:00",43.9795241832617,-2.03031714577228,"01/04/2000 00:00",43.9695241832617,-2.05031714577228,1.2e-05
2010,"Campagne SHINY",1,"B9",19,"01/10/2010 00:00",43.9795241832617,-2.03031714577228,"01/10/2010 00:00",43.9695241832617,-2.05031714577228,1.2e-05
2020,"Campagne SHINY",1,"B9",19,"01/01/2020 00:00",43.9795241832617,-2.03031714577228,"01/01/2020 00:00",43.9695241832617,-2.05031714577228,1.2e-05
2020,"Campagne SHINY",1,"B9",19,"01/07/2020 00:00",43.9795241832617,-2.03031714577228,"01/07/2020 00:00",43.9695241832617,-2.05031714577228,1.2e-05
2015,"Campagne SHINY",1,"B9",19,"01/01/2015 00:00",43.9795241832617,-2.03031714577228,"01/01/2015 00:00",43.9695241832617,-2.05031714577228,1.2e-05
2005,"Campagne SHINY",1,"B9",19,"01/07/2005 00:00",43.9795241832617,-2.03031714577228,"01/07/2005 00:00",43.9695241832617,-2.05031714577228,1.2e-05
2000,"Campagne SHINY",1,"B9",19,"01/01/2000 00:00",43.9795241832617,-2.03031714577228,"01/01/2000 00:00",43.9695241832617,-2.05031714577228,1.2e-05
2000,"Campagne SHINY",1,"B9",19,"01/07/2000 00:00",43.9795241832617,-2.03031714577228,"01/07/2000 00:00",43.9695241832617,-2.05031714577228,1.2e-05
1999,"Campagne SHINY",1,"B9",19,"01/01/1999 00:00",43.9795241832617,-2.03031714577228,"01/01/1999 00:00",43.9695241832617,-2.05031714577228,1.2e-05
2020,"Campagne SHINY",1,"B9",19,"01/04/2020 00:00",43.9795241832617,-2.03031714577228,"01/04/2020 00:00",43.9695241832617,-2.05031714577228,1.2e-05
2020,"Campagne SHINY",1,"B9",19,"01/10/2020 00:00",43.9795241832617,-2.03031714577228,"01/10/2020 00:00",43.9695241832617,-2.05031714577228,1.2e-05
2015,"Campagne SHINY",1,"B9",19,"01/04/2015 00:00",43.9795241832617,-2.03031714577228,"01/04/2015 00:00",43.9695241832617,-2.05031714577228,1.2e-05
2005,"Campagne SHINY",1,"B9",19,"01/10/2005 00:00",43.9795241832617,-2.03031714577228,"01/10/2005 00:00",43.9695241832617,-2.05031714577228,1.2e-05
2030,"Campagne SHINY",1,"B9",19,"01/04/2030 00:00",43.9795241832617,-2.03031714577228,"01/04/2030 00:00",43.9695241832617,-2.05031714577228,1.2e-05
2030,"Campagne SHINY",1,"B9",19,"01/10/2030 00:00",43.9795241832617,-2.03031714577228,"01/10/2030 00:00",43.9695241832617,-2.05031714577228,1.2e-05
2010,"Campagne SHINY",1,"B9",19,"01/01/2010 00:00",43.9795241832617,-2.03031714577228,"01/01/2010 00:00",43.9695241832617,-2.05031714577228,1.2e-05
2030,"Campagne SHINY",1,"B9",19,"01/07/2030 00:00",43.9795241832617,-2.03031714577228,"01/07/2030 00:00",43.9695241832617,-2.05031714577228,1.2e-05
2025,"Campagne SHINY",1,"B9",19,"01/01/2025 00:00",43.9795241832617,-2.03031714577228,"01/01/2025 00:00",43.9695241832617,-2.05031714577228,1.2e-05
2015,"Campagne SHINY",1,"B9",19,"01/07/2015 00:00",43.9795241832617,-2.03031714577228,"01/07/2015 00:00",43.9695241832617,-2.05031714577228,1.2e-05
2025,"Campagne SHINY",1,"B9",19,"01/07/2025 00:00",43.9795241832617,-2.03031714577228,"01/07/2025 00:00",43.9695241832617,-2.05031714577228,1.2e-05
2025,"Campagne SHINY",1,"B9",19,"01/04/2025 00:00",43.9795241832617,-2.03031714577228,"01/04/2025 00:00",43.9695241832617,-2.05031714577228,1.2e-05
2025,"Campagne SHINY",1,"B9",19,"01/10/2025 00:00",43.9795241832617,-2.03031714577228,"01/10/2025 00:00",43.9695241832617,-2.05031714577228,1.2e-05
2030,"Campagne SHINY",1,"B9",19,"01/01/2030 00:00",43.9795241832617,-2.03031714577228,"01/01/2030 00:00",43.9695241832617,-2.05031714577228,1.2e-05
1999,"Campagne SHINY",1,"H1",1,"01/01/1999 00:00",44.0195049752388,-1.98012319541303,"01/01/1999 00:00",44.0095049752388,-2.00012319541303,1.2e-05
1999,"Campagne SHINY",1,"H1",1,"01/07/1999 00:00",44.0195049752388,-1.98012319541303,"01/07/1999 00:00",44.0095049752388,-2.00012319541303,1.2e-05
